Name,Email,Course,Age
Student_4257,user_4257@student.ac.uk,Computing,42
Student_4258,user_4258@gmail.com,Automation,20
Student_4259,user_4259.email.com,Unknown,18
Student_4260,user_4260@gmail.com,Automation,29
Student_4261,user_4261@student.ac.uk,Business,22
Student_4262,user_4262.email.com,Unknown,32
Student_4263,user_4263.email.com,Unknown,31
Student_4264,user_4264@gmail.com,Automation,40
Student_4265,user_4265@student.ac.uk,Unknown,26
Student_4266,user_4266.email.com,Computing,23
Student_4267,user_4267.email.com,Computing,35
Student_4268,user_4268@email.com,Unknown,36
Student_4269,user_4269@gmail.com,Business,41
Student_4270,user_4270.email.com,Unknown,30
Student_4271,user_4271@email.com,Automation,22
Student_4272,user_4272@student.ac.uk,Unknown,37
Student_4273,user_4273@email.com,Unknown,30
Student_4274,user_4274@gmail.com,Business,20
Student_4275,user_4275.email.com,Unknown,38
Student_4276,user_4276@student.ac.uk,Computing,37
Student_4277,user_4277@gmail.com,Automation,40
Student_4278,user_4278.email.com,Computing,20
Student_4279,user_4279@gmail.com,Unknown,37
Student_4280,user_4280.email.com,Automation,37
Student_4281,user_4281@student.ac.uk,Computing,41
Student_4282,user_4282@email.com,Business,44
Student_4283,user_4283.email.com,Business,24
Student_4284,user_4284@gmail.com,Unknown,24
Student_4285,user_4285@gmail.com,Business,31
Student_4286,user_4286@gmail.com,Computing,34
Student_4287,user_4287.email.com,Unknown,20
Student_4288,user_4288@gmail.com,Unknown,35
Student_4289,user_4289@email.com,Automation,22
Student_4290,user_4290@email.com,Automation,36
Student_4291,user_4291@student.ac.uk,Computing,17
Student_4292,user_4292.email.com,Computing,24
Student_4293,user_4293@email.com,Computing,23
Student_4294,user_4294@gmail.com,Business,37
Student_4295,user_4295@email.com,Computing,38
Student_4296,user_4296@gmail.com,Unknown,31
Student_4297,user_4297.email.com,Unknown,36
Student_4298,user_4298.email.com,Computing,20
Student_4299,user_4299@email.com,Business,29
Student_4300,user_4300@student.ac.uk,Automation,22
Student_4301,user_4301.email.com,Automation,25
Student_4302,user_4302@student.ac.uk,Computing,20
Student_4303,user_4303@email.com,Automation,36
Student_4304,user_4304@email.com,Unknown,34
Student_4305,user_4305@student.ac.uk,Computing,33
Student_4306,user_4306@email.com,Business,44
Student_4307,user_4307@email.com,Business,15
Student_4308,user_4308.email.com,Computing,27
Student_4309,user_4309.email.com,Business,35
Student_4310,user_4310@student.ac.uk,Automation,27
Student_4311,user_4311@email.com,Unknown,29
Student_4312,user_4312@student.ac.uk,Computing,28
Student_4313,user_4313.email.com,Unknown,19
Student_4314,user_4314@student.ac.uk,Computing,29
Student_4315,user_4315@email.com,Computing,24
Student_4316,user_4316@email.com,Business,37
Student_4317,user_4317@gmail.com,Automation,19
Student_4318,user_4318@email.com,Computing,26
Student_4319,user_4319@student.ac.uk,Unknown,37
Student_4320,user_4320@email.com,Business,21
Student_4321,user_4321.email.com,Automation,43
Student_4322,user_4322@email.com,Computing,42
Student_4323,user_4323@student.ac.uk,Computing,42
Student_4324,user_4324@gmail.com,Unknown,16
Student_4325,user_4325@student.ac.uk,Unknown,42
Student_4326,user_4326@gmail.com,Automation,44
Student_4327,user_4327.email.com,Business,18
Student_4328,user_4328@student.ac.uk,Unknown,35
Student_4329,user_4329@student.ac.uk,Business,43
Student_4330,user_4330@gmail.com,Automation,22
Student_4331,user_4331.email.com,Automation,26
Student_4332,user_4332@gmail.com,Computing,30
Student_4333,user_4333@email.com,Automation,42
Student_4334,user_4334@student.ac.uk,Automation,41
Student_4335,user_4335.email.com,Business,43
Student_4336,user_4336@gmail.com,Automation,16
Student_4337,user_4337@email.com,Automation,38
Student_4338,user_4338@student.ac.uk,Automation,33
Student_4339,user_4339@student.ac.uk,Automation,35
Student_4340,user_4340@email.com,Computing,37
Student_4341,user_4341@gmail.com,Computing,15
Student_4342,user_4342@student.ac.uk,Automation,17
Student_4343,user_4343@gmail.com,Unknown,31
Student_4344,user_4344.email.com,Computing,26
Student_4345,user_4345@student.ac.uk,Automation,33
Student_4346,user_4346@email.com,Computing,17
Student_4347,user_4347.email.com,Unknown,30
Student_4348,user_4348@gmail.com,Automation,22
Student_4349,user_4349@student.ac.uk,Business,39
Student_4350,user_4350.email.com,Unknown,17
Student_4351,user_4351@email.com,Unknown,32
Student_4352,user_4352@student.ac.uk,Unknown,39
Student_4353,user_4353@gmail.com,Computing,43
Student_4354,user_4354@student.ac.uk,Business,35
Student_4355,user_4355@student.ac.uk,Automation,28
Student_4356,user_4356@student.ac.uk,Automation,30
Student_4357,user_4357.email.com,Automation,45
Student_4358,user_4358.email.com,Business,16
Student_4359,user_4359@email.com,Automation,16
Student_4360,user_4360.email.com,Computing,23
Student_4361,user_4361@gmail.com,Unknown,36
Student_4362,user_4362.email.com,Business,38
Student_4363,user_4363@student.ac.uk,Business,27
Student_4364,user_4364.email.com,Computing,24
Student_4365,user_4365@gmail.com,Unknown,28
Student_4366,user_4366@student.ac.uk,Business,27
Student_4367,user_4367@student.ac.uk,Automation,42
Student_4368,user_4368@student.ac.uk,Computing,25
Student_4369,user_4369@email.com,Computing,30
Student_4370,user_4370@gmail.com,Computing,35
Student_4371,user_4371@gmail.com,Unknown,45
Student_4372,user_4372@student.ac.uk,Business,28
Student_4373,user_4373@gmail.com,Unknown,27
Student_4374,user_4374@student.ac.uk,Computing,40
Student_4375,user_4375@student.ac.uk,Automation,25
Student_4376,user_4376@email.com,Unknown,25
Student_4377,user_4377@email.com,Unknown,28
Student_4378,user_4378@student.ac.uk,Unknown,24
Student_4379,user_4379@student.ac.uk,Unknown,14
Student_4380,user_4380.email.com,Computing,35
Student_4381,user_4381.email.com,Unknown,45
Student_4382,user_4382@email.com,Computing,30
Student_4383,user_4383.email.com,Computing,40
Student_4384,user_4384@gmail.com,Business,32
Student_4385,user_4385@student.ac.uk,Business,14
Student_4386,user_4386@gmail.com,Business,22
Student_4387,user_4387.email.com,Automation,37
Student_4388,user_4388@student.ac.uk,Automation,45
Student_4389,user_4389@student.ac.uk,Computing,35
Student_4390,user_4390@email.com,Unknown,43
Student_4391,user_4391@gmail.com,Automation,34
Student_4392,user_4392@student.ac.uk,Automation,38
Student_4393,user_4393@student.ac.uk,Computing,42
Student_4394,user_4394@student.ac.uk,Business,22
Student_4395,user_4395@gmail.com,Business,35
Student_4396,user_4396@gmail.com,Unknown,28
Student_4397,user_4397.email.com,Automation,31
Student_4398,user_4398@email.com,Business,18
Student_4399,user_4399.email.com,Automation,15
Student_4400,user_4400@gmail.com,Business,22
Student_4401,user_4401@email.com,Computing,30
Student_4402,user_4402@gmail.com,Unknown,34
Student_4403,user_4403@email.com,Computing,21
Student_4404,user_4404@email.com,Automation,40
Student_4405,user_4405@student.ac.uk,Unknown,24
Student_4406,user_4406@student.ac.uk,Computing,20
Student_4407,user_4407@student.ac.uk,Automation,20
Student_4408,user_4408.email.com,Computing,17
Student_4409,user_4409.email.com,Business,41
Student_4410,user_4410@gmail.com,Unknown,28
Student_4411,user_4411@email.com,Computing,15
Student_4412,user_4412.email.com,Business,40
Student_4413,user_4413@student.ac.uk,Unknown,36
Student_4414,user_4414@email.com,Computing,27
Student_4415,user_4415@student.ac.uk,Unknown,16
Student_4416,user_4416@student.ac.uk,Automation,42
Student_4417,user_4417@gmail.com,Business,41
Student_4418,user_4418@student.ac.uk,Automation,25
Student_4419,user_4419@email.com,Automation,16
Student_4420,user_4420@email.com,Computing,30
Student_4421,user_4421@gmail.com,Business,38
Student_4422,user_4422@gmail.com,Business,29
Student_4423,user_4423@gmail.com,Automation,26
Student_4424,user_4424@email.com,Computing,23
Student_4425,user_4425@email.com,Automation,32
Student_4426,user_4426.email.com,Business,38
Student_4427,user_4427@student.ac.uk,Business,45
Student_4428,user_4428@student.ac.uk,Unknown,44
Student_4429,user_4429@gmail.com,Computing,26
Student_4430,user_4430@student.ac.uk,Business,37
Student_4431,user_4431@student.ac.uk,Unknown,36
Student_4432,user_4432.email.com,Business,19
Student_4433,user_4433@email.com,Automation,37
Student_4434,user_4434.email.com,Computing,43
Student_4435,user_4435@student.ac.uk,Business,16
Student_4436,user_4436@student.ac.uk,Business,18
Student_4437,user_4437@gmail.com,Computing,38
Student_4438,user_4438@gmail.com,Unknown,26
Student_4439,user_4439@student.ac.uk,Computing,19
Student_4440,user_4440@email.com,Business,28
Student_4441,user_4441@gmail.com,Business,45
Student_4442,user_4442@student.ac.uk,Unknown,32
Student_4443,user_4443@gmail.com,Automation,45
Student_4444,user_4444@email.com,Computing,36
Student_4445,user_4445.email.com,Computing,16
Student_4446,user_4446.email.com,Automation,41
Student_4447,user_4447@email.com,Unknown,21
Student_4448,user_4448@email.com,Unknown,43
Student_4449,user_4449@student.ac.uk,Unknown,24
Student_4450,user_4450@gmail.com,Automation,23
Student_4451,user_4451@gmail.com,Unknown,26
Student_4452,user_4452.email.com,Business,36
Student_4453,user_4453@email.com,Automation,23
Student_4454,user_4454@gmail.com,Unknown,37
Student_4455,user_4455.email.com,Unknown,39
Student_4456,user_4456.email.com,Automation,30
Student_4457,user_4457@email.com,Computing,39
Student_4458,user_4458@email.com,Automation,20
Student_4459,user_4459@gmail.com,Computing,23
Student_4460,user_4460.email.com,Computing,39
Student_4461,user_4461@email.com,Unknown,42
Student_4462,user_4462@gmail.com,Automation,20
Student_4463,user_4463@email.com,Computing,22
Student_4464,user_4464@gmail.com,Automation,43
Student_4465,user_4465@student.ac.uk,Automation,28
Student_4466,user_4466@email.com,Business,16
Student_4467,user_4467@email.com,Unknown,35
Student_4468,user_4468@email.com,Unknown,43
Student_4469,user_4469.email.com,Business,27
Student_4470,user_4470@gmail.com,Computing,18
Student_4471,user_4471@student.ac.uk,Business,17
Student_4472,user_4472@gmail.com,Unknown,33
Student_4473,user_4473@student.ac.uk,Business,31
Student_4474,user_4474@gmail.com,Unknown,38
Student_4475,user_4475.email.com,Business,43
Student_4476,user_4476@email.com,Computing,14
Student_4477,user_4477@student.ac.uk,Automation,25
Student_4478,user_4478@gmail.com,Automation,22
Student_4479,user_4479@student.ac.uk,Business,20
Student_4480,user_4480@gmail.com,Unknown,27
Student_4481,user_4481@gmail.com,Computing,32
Student_4482,user_4482@gmail.com,Business,41
Student_4483,user_4483.email.com,Unknown,21
Student_4484,user_4484.email.com,Automation,43
Student_4485,user_4485.email.com,Computing,22
Student_4486,user_4486@gmail.com,Computing,21
Student_4487,user_4487.email.com,Unknown,16
Student_4488,user_4488.email.com,Computing,23
Student_4489,user_4489@email.com,Business,29
Student_4490,user_4490.email.com,Computing,30
Student_4491,user_4491@email.com,Unknown,28
Student_4492,user_4492@gmail.com,Unknown,22
Student_4493,user_4493.email.com,Automation,42
Student_4494,user_4494@student.ac.uk,Unknown,29
Student_4495,user_4495@student.ac.uk,Business,33
Student_4496,user_4496@gmail.com,Computing,36
Student_4497,user_4497@email.com,Unknown,28
Student_4498,user_4498@student.ac.uk,Unknown,15
Student_4499,user_4499@student.ac.uk,Unknown,27
Student_4500,user_4500.email.com,Computing,20
Student_4501,user_4501@gmail.com,Unknown,16
Student_4502,user_4502@gmail.com,Unknown,43
Student_4503,user_4503@email.com,Computing,24
Student_4504,user_4504.email.com,Business,41
Student_4505,user_4505@gmail.com,Computing,25
Student_4506,user_4506@student.ac.uk,Computing,23
Student_4507,user_4507@email.com,Business,22
Student_4508,user_4508@email.com,Computing,44
Student_4509,user_4509@gmail.com,Automation,36
Student_4510,user_4510.email.com,Unknown,33
Student_4511,user_4511.email.com,Automation,18
Student_4512,user_4512@gmail.com,Computing,26
Student_4513,user_4513@student.ac.uk,Business,14
Student_4514,user_4514.email.com,Unknown,28
Student_4515,user_4515.email.com,Automation,19
Student_4516,user_4516@student.ac.uk,Computing,36
Student_4517,user_4517@gmail.com,Computing,21
Student_4518,user_4518@email.com,Computing,31
Student_4519,user_4519@student.ac.uk,Automation,35
Student_4520,user_4520@email.com,Automation,27
Student_4521,user_4521@student.ac.uk,Computing,15
Student_4522,user_4522@email.com,Unknown,41
Student_4523,user_4523@gmail.com,Automation,36
Student_4524,user_4524.email.com,Business,25
Student_4525,user_4525.email.com,Computing,38
Student_4526,user_4526@gmail.com,Business,29
Student_4527,user_4527@gmail.com,Unknown,45
Student_4528,user_4528@gmail.com,Computing,42
Student_4529,user_4529@gmail.com,Automation,37
Student_4530,user_4530@gmail.com,Computing,29
Student_4531,user_4531@student.ac.uk,Computing,31
Student_4532,user_4532@student.ac.uk,Unknown,24
Student_4533,user_4533@gmail.com,Unknown,41
Student_4534,user_4534@gmail.com,Unknown,45
Student_4535,user_4535@email.com,Computing,16
Student_4536,user_4536@student.ac.uk,Automation,28
Student_4537,user_4537@email.com,Automation,27
Student_4538,user_4538@gmail.com,Business,25
Student_4539,user_4539@student.ac.uk,Automation,28
Student_4540,user_4540.email.com,Automation,22
Student_4541,user_4541.email.com,Automation,31
Student_4542,user_4542.email.com,Computing,31
Student_4543,user_4543@gmail.com,Unknown,26
Student_4544,user_4544@email.com,Business,26
Student_4545,user_4545@student.ac.uk,Automation,33
Student_4546,user_4546@gmail.com,Computing,34
Student_4547,user_4547@gmail.com,Computing,34
Student_4548,user_4548.email.com,Computing,34
Student_4549,user_4549.email.com,Automation,25
Student_4550,user_4550@gmail.com,Unknown,28
Student_4551,user_4551@email.com,Business,25
Student_4552,user_4552@student.ac.uk,Unknown,22
Student_4553,user_4553@gmail.com,Computing,19
Student_4554,user_4554@gmail.com,Unknown,37
Student_4555,user_4555.email.com,Business,14
Student_4556,user_4556.email.com,Computing,27
Student_4557,user_4557@email.com,Computing,26
Student_4558,user_4558.email.com,Business,16
Student_4559,user_4559@gmail.com,Computing,26
Student_4560,user_4560@student.ac.uk,Business,23
Student_4561,user_4561@email.com,Unknown,35
Student_4562,user_4562@email.com,Computing,15
Student_4563,user_4563@email.com,Automation,14
Student_4564,user_4564@email.com,Business,20
Student_4565,user_4565@student.ac.uk,Automation,33
Student_4566,user_4566@gmail.com,Computing,15
Student_4567,user_4567@email.com,Business,26
Student_4568,user_4568.email.com,Business,30
Student_4569,user_4569.email.com,Automation,19
Student_4570,user_4570.email.com,Automation,16
Student_4571,user_4571@gmail.com,Business,18
Student_4572,user_4572.email.com,Unknown,21
Student_4573,user_4573.email.com,Business,19
Student_4574,user_4574@gmail.com,Computing,16
Student_4575,user_4575.email.com,Computing,19
Student_4576,user_4576.email.com,Business,30
Student_4577,user_4577@gmail.com,Unknown,30
Student_4578,user_4578@email.com,Business,19
Student_4579,user_4579.email.com,Unknown,31
Student_4580,user_4580@email.com,Unknown,45
Student_4581,user_4581.email.com,Computing,29
Student_4582,user_4582@student.ac.uk,Unknown,31
Student_4583,user_4583@gmail.com,Computing,31
Student_4584,user_4584@student.ac.uk,Automation,44
Student_4585,user_4585@email.com,Unknown,26
Student_4586,user_4586@gmail.com,Business,31
Student_4587,user_4587@gmail.com,Business,45
Student_4588,user_4588@student.ac.uk,Automation,43
Student_4589,user_4589@email.com,Business,37
Student_4590,user_4590@gmail.com,Automation,14
Student_4591,user_4591.email.com,Automation,22
Student_4592,user_4592.email.com,Computing,33
Student_4593,user_4593@student.ac.uk,Automation,14
Student_4594,user_4594@email.com,Automation,37
Student_4595,user_4595.email.com,Business,16
Student_4596,user_4596@email.com,Automation,17
Student_4597,user_4597@gmail.com,Unknown,16
Student_4598,user_4598@email.com,Business,21
Student_4599,user_4599@gmail.com,Computing,26
Student_4600,user_4600@student.ac.uk,Automation,23
Student_4601,user_4601@email.com,Unknown,30
Student_4602,user_4602@student.ac.uk,Automation,40
Student_4603,user_4603@gmail.com,Computing,30
Student_4604,user_4604@email.com,Business,21
Student_4605,user_4605.email.com,Computing,32
Student_4606,user_4606.email.com,Automation,24
Student_4607,user_4607.email.com,Business,42
Student_4608,user_4608@student.ac.uk,Computing,45
Student_4609,user_4609@gmail.com,Automation,40
Student_4610,user_4610@gmail.com,Unknown,22
Student_4611,user_4611@gmail.com,Unknown,23
Student_4612,user_4612@email.com,Automation,33
Student_4613,user_4613@student.ac.uk,Unknown,29
Student_4614,user_4614@email.com,Computing,22
Student_4615,user_4615@gmail.com,Unknown,15
Student_4616,user_4616@gmail.com,Automation,34
Student_4617,user_4617.email.com,Unknown,28
Student_4618,user_4618@student.ac.uk,Unknown,41
Student_4619,user_4619@gmail.com,Unknown,37
Student_4620,user_4620@email.com,Business,34
Student_4621,user_4621@student.ac.uk,Automation,29
Student_4622,user_4622.email.com,Computing,38
Student_4623,user_4623.email.com,Automation,35
Student_4624,user_4624@student.ac.uk,Unknown,38
Student_4625,user_4625@gmail.com,Automation,43
Student_4626,user_4626@gmail.com,Unknown,29
Student_4627,user_4627@student.ac.uk,Automation,20
Student_4628,user_4628.email.com,Unknown,33
Student_4629,user_4629@gmail.com,Computing,41
Student_4630,user_4630@student.ac.uk,Automation,15
Student_4631,user_4631@student.ac.uk,Unknown,30
Student_4632,user_4632@email.com,Computing,15
Student_4633,user_4633@student.ac.uk,Unknown,29
Student_4634,user_4634@email.com,Computing,42
Student_4635,user_4635@gmail.com,Business,27
Student_4636,user_4636@gmail.com,Business,35
Student_4637,user_4637@student.ac.uk,Automation,38
Student_4638,user_4638@email.com,Business,31
Student_4639,user_4639@gmail.com,Unknown,44
Student_4640,user_4640@student.ac.uk,Automation,24
Student_4641,user_4641@student.ac.uk,Business,18
Student_4642,user_4642@email.com,Business,41
Student_4643,user_4643.email.com,Automation,40
Student_4644,user_4644@student.ac.uk,Automation,29
Student_4645,user_4645.email.com,Automation,34
Student_4646,user_4646@email.com,Business,42
Student_4647,user_4647.email.com,Automation,45
Student_4648,user_4648@student.ac.uk,Automation,22
Student_4649,user_4649@gmail.com,Automation,23
Student_4650,user_4650@gmail.com,Automation,18
Student_4651,user_4651@email.com,Unknown,37
Student_4652,user_4652@email.com,Computing,45
Student_4653,user_4653.email.com,Computing,39
Student_4654,user_4654@email.com,Business,23
Student_4655,user_4655@gmail.com,Business,29
Student_4656,user_4656@gmail.com,Automation,39
Student_4657,user_4657@student.ac.uk,Business,27
Student_4658,user_4658@student.ac.uk,Computing,19
Student_4659,user_4659.email.com,Unknown,23
Student_4660,user_4660@student.ac.uk,Business,33
Student_4661,user_4661.email.com,Unknown,24
Student_4662,user_4662@email.com,Computing,14
Student_4663,user_4663@gmail.com,Business,22
Student_4664,user_4664.email.com,Unknown,35
Student_4665,user_4665@gmail.com,Unknown,14
Student_4666,user_4666@gmail.com,Automation,33
Student_4667,user_4667@email.com,Business,25
Student_4668,user_4668@student.ac.uk,Automation,37
Student_4669,user_4669.email.com,Unknown,38
Student_4670,user_4670@gmail.com,Computing,22
Student_4671,user_4671@gmail.com,Unknown,42
Student_4672,user_4672.email.com,Business,23
Student_4673,user_4673@gmail.com,Computing,23
Student_4674,user_4674.email.com,Business,29
Student_4675,user_4675@email.com,Business,16
Student_4676,user_4676.email.com,Unknown,21
Student_4677,user_4677@gmail.com,Unknown,37
Student_4678,user_4678.email.com,Unknown,32
Student_4679,user_4679@gmail.com,Business,22
Student_4680,user_4680@student.ac.uk,Computing,18
Student_4681,user_4681@student.ac.uk,Business,32
Student_4682,user_4682@gmail.com,Business,42
Student_4683,user_4683@email.com,Business,41
Student_4684,user_4684@gmail.com,Computing,29
Student_4685,user_4685@student.ac.uk,Automation,42
Student_4686,user_4686.email.com,Computing,16
Student_4687,user_4687@gmail.com,Computing,42
Student_4688,user_4688@student.ac.uk,Unknown,15
Student_4689,user_4689.email.com,Unknown,30
Student_4690,user_4690@gmail.com,Computing,45
Student_4691,user_4691@student.ac.uk,Business,44
Student_4692,user_4692@student.ac.uk,Computing,36
Student_4693,user_4693.email.com,Automation,28
Student_4694,user_4694@gmail.com,Computing,32
Student_4695,user_4695@email.com,Automation,16
Student_4696,user_4696.email.com,Unknown,35
Student_4697,user_4697.email.com,Business,16
Student_4698,user_4698.email.com,Business,23
Student_4699,user_4699.email.com,Computing,34
Student_4700,user_4700.email.com,Unknown,36
Student_4701,user_4701@student.ac.uk,Computing,19
Student_4702,user_4702@gmail.com,Computing,44
Student_4703,user_4703@student.ac.uk,Unknown,28
Student_4704,user_4704@email.com,Business,45
Student_4705,user_4705@gmail.com,Business,26
Student_4706,user_4706@gmail.com,Automation,20
Student_4707,user_4707@gmail.com,Automation,21
Student_4708,user_4708@gmail.com,Automation,14
Student_4709,user_4709@student.ac.uk,Unknown,29
Student_4710,user_4710@email.com,Computing,29
Student_4711,user_4711@email.com,Business,15
Student_4712,user_4712.email.com,Computing,19
Student_4713,user_4713.email.com,Unknown,39
Student_4714,user_4714@email.com,Business,22
Student_4715,user_4715@gmail.com,Automation,32
Student_4716,user_4716@email.com,Automation,28
Student_4717,user_4717@student.ac.uk,Computing,36
Student_4718,user_4718@student.ac.uk,Computing,20
Student_4719,user_4719.email.com,Unknown,19
Student_4720,user_4720@gmail.com,Computing,44
Student_4721,user_4721@gmail.com,Business,28
Student_4722,user_4722.email.com,Automation,45
Student_4723,user_4723@gmail.com,Business,33
Student_4724,user_4724.email.com,Unknown,44
Student_4725,user_4725@gmail.com,Automation,28
Student_4726,user_4726@gmail.com,Business,25
Student_4727,user_4727@student.ac.uk,Automation,38
Student_4728,user_4728@email.com,Automation,42
Student_4729,user_4729@student.ac.uk,Automation,37
Student_4730,user_4730@gmail.com,Computing,32
Student_4731,user_4731@student.ac.uk,Automation,21
Student_4732,user_4732@gmail.com,Unknown,17
Student_4733,user_4733.email.com,Computing,24
Student_4734,user_4734@gmail.com,Computing,45
Student_4735,user_4735@email.com,Business,36
Student_4736,user_4736@gmail.com,Business,22
Student_4737,user_4737@email.com,Business,25
Student_4738,user_4738@gmail.com,Computing,27
Student_4739,user_4739@email.com,Business,27
Student_4740,user_4740@email.com,Unknown,22
Student_4741,user_4741@gmail.com,Unknown,31
Student_4742,user_4742@email.com,Unknown,36
Student_4743,user_4743@student.ac.uk,Business,32
Student_4744,user_4744@student.ac.uk,Automation,24
Student_4745,user_4745.email.com,Automation,21
Student_4746,user_4746@gmail.com,Computing,40
Student_4747,user_4747@student.ac.uk,Automation,41
Student_4748,user_4748.email.com,Automation,14
Student_4749,user_4749.email.com,Computing,22
Student_4750,user_4750.email.com,Automation,44
Student_4751,user_4751@gmail.com,Business,15
Student_4752,user_4752.email.com,Business,44
Student_4753,user_4753@gmail.com,Automation,43
Student_4754,user_4754@student.ac.uk,Unknown,32
Student_4755,user_4755@gmail.com,Unknown,32
Student_4756,user_4756.email.com,Business,41
Student_4757,user_4757@gmail.com,Automation,41
Student_4758,user_4758@gmail.com,Computing,25
Student_4759,user_4759@email.com,Computing,40
Student_4760,user_4760@email.com,Business,31
Student_4761,user_4761@gmail.com,Unknown,43
Student_4762,user_4762@email.com,Unknown,26
Student_4763,user_4763@email.com,Unknown,18
Student_4764,user_4764.email.com,Business,20
Student_4765,user_4765@gmail.com,Business,29
Student_4766,user_4766@gmail.com,Unknown,24
Student_4767,user_4767@email.com,Automation,28
Student_4768,user_4768@student.ac.uk,Computing,40
Student_4769,user_4769@gmail.com,Unknown,25
Student_4770,user_4770@gmail.com,Unknown,42
Student_4771,user_4771@gmail.com,Unknown,40
Student_4772,user_4772@student.ac.uk,Unknown,31
Student_4773,user_4773@email.com,Business,36
Student_4774,user_4774@gmail.com,Automation,19
Student_4775,user_4775.email.com,Automation,32
Student_4776,user_4776@gmail.com,Computing,19
Student_4777,user_4777.email.com,Business,41
Student_4778,user_4778@gmail.com,Unknown,24
Student_4779,user_4779@student.ac.uk,Business,37
Student_4780,user_4780@email.com,Automation,19
Student_4781,user_4781@email.com,Computing,27
Student_4782,user_4782@email.com,Business,45
Student_4783,user_4783@student.ac.uk,Computing,20
Student_4784,user_4784.email.com,Automation,24
Student_4785,user_4785@student.ac.uk,Computing,28
Student_4786,user_4786.email.com,Business,14
Student_4787,user_4787@gmail.com,Computing,35
Student_4788,user_4788@email.com,Business,38
Student_4789,user_4789.email.com,Automation,36
Student_4790,user_4790@gmail.com,Business,29
Student_4791,user_4791@student.ac.uk,Unknown,38
Student_4792,user_4792@student.ac.uk,Business,26
Student_4793,user_4793@student.ac.uk,Computing,20
Student_4794,user_4794.email.com,Business,29
Student_4795,user_4795@gmail.com,Computing,41
Student_4796,user_4796@gmail.com,Business,16
Student_4797,user_4797@student.ac.uk,Unknown,32
Student_4798,user_4798.email.com,Business,34
Student_4799,user_4799@gmail.com,Computing,16
Student_4800,user_4800@email.com,Unknown,31
Student_4801,user_4801@student.ac.uk,Unknown,28
Student_4802,user_4802.email.com,Business,21
Student_4803,user_4803@gmail.com,Business,38
Student_4804,user_4804@gmail.com,Business,26
Student_4805,user_4805.email.com,Computing,14
Student_4806,user_4806@student.ac.uk,Business,36
Student_4807,user_4807@email.com,Unknown,40
Student_4808,user_4808@student.ac.uk,Computing,19
Student_4809,user_4809.email.com,Unknown,44
Student_4810,user_4810@email.com,Business,30
Student_4811,user_4811.email.com,Automation,18
Student_4812,user_4812@gmail.com,Unknown,24
Student_4813,user_4813@student.ac.uk,Unknown,26
Student_4814,user_4814@student.ac.uk,Unknown,36
Student_4815,user_4815.email.com,Unknown,24
Student_4816,user_4816@email.com,Business,38
Student_4817,user_4817@gmail.com,Computing,38
Student_4818,user_4818@gmail.com,Automation,33
Student_4819,user_4819.email.com,Computing,37
Student_4820,user_4820@student.ac.uk,Business,20
Student_4821,user_4821@gmail.com,Computing,43
Student_4822,user_4822.email.com,Automation,24
Student_4823,user_4823@email.com,Unknown,24
Student_4824,user_4824@student.ac.uk,Computing,23
Student_4825,user_4825.email.com,Unknown,41
Student_4826,user_4826@email.com,Automation,21
Student_4827,user_4827.email.com,Computing,41
Student_4828,user_4828@gmail.com,Automation,26
Student_4829,user_4829@student.ac.uk,Computing,31
Student_4830,user_4830.email.com,Business,44
Student_4831,user_4831@student.ac.uk,Unknown,33
Student_4832,user_4832@student.ac.uk,Computing,34
Student_4833,user_4833@student.ac.uk,Automation,22
Student_4834,user_4834.email.com,Unknown,40
Student_4835,user_4835@email.com,Automation,34
Student_4836,user_4836@gmail.com,Computing,23
Student_4837,user_4837.email.com,Business,27
Student_4838,user_4838@gmail.com,Computing,37
Student_4839,user_4839.email.com,Computing,33
Student_4840,user_4840@email.com,Automation,33
Student_4841,user_4841.email.com,Automation,20
Student_4842,user_4842@email.com,Computing,34
Student_4843,user_4843@email.com,Unknown,44
Student_4844,user_4844@student.ac.uk,Computing,17
Student_4845,user_4845.email.com,Automation,40
Student_4846,user_4846@email.com,Unknown,20
Student_4847,user_4847.email.com,Computing,15
Student_4848,user_4848@student.ac.uk,Automation,18
Student_4849,user_4849.email.com,Automation,27
Student_4850,user_4850.email.com,Unknown,24
Student_4851,user_4851@email.com,Unknown,40
Student_4852,user_4852@gmail.com,Computing,14
Student_4853,user_4853.email.com,Automation,40
Student_4854,user_4854@email.com,Automation,16
Student_4855,user_4855.email.com,Business,30
Student_4856,user_4856.email.com,Computing,38
Student_4857,user_4857@student.ac.uk,Business,37
Student_4858,user_4858@gmail.com,Business,18
Student_4859,user_4859@email.com,Unknown,36
Student_4860,user_4860@student.ac.uk,Unknown,35
Student_4861,user_4861@email.com,Computing,29
Student_4862,user_4862@email.com,Business,44
Student_4863,user_4863@email.com,Business,33
Student_4864,user_4864@email.com,Unknown,31
Student_4865,user_4865@email.com,Computing,27
Student_4866,user_4866@gmail.com,Computing,30
Student_4867,user_4867.email.com,Computing,35
Student_4868,user_4868@gmail.com,Unknown,28
Student_4869,user_4869@student.ac.uk,Unknown,41
Student_4870,user_4870@email.com,Business,16
Student_4871,user_4871@email.com,Automation,37
Student_4872,user_4872@student.ac.uk,Unknown,36
Student_4873,user_4873.email.com,Business,28
Student_4874,user_4874@email.com,Computing,31
Student_4875,user_4875@student.ac.uk,Computing,40
Student_4876,user_4876@email.com,Business,26
